Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_carey_rv,carey_630_vs_carey_rv,carey_631_vs_carey_rv,carey_632_vs_carey_rv,carey_641_vs_carey_rv,carey_662_vs_carey_rv,carey_663_vs_carey_rv,carey_667_vs_carey_rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library
Rv3627c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02443,1.0,0.0,0.0049299999999999995,0.00525,0.0,0.084,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4669100000000001,1.0,1.0,0.0798,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8174899999999999
Rv3628,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9929100000000001,0.9707399999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.6484300000000001,1.0,0.4577100000000001,1.0,1.0,0.85557,1.0,1.0,0.84403,1.0,1.0,1.0,1.0,1.0,1.0,0.94439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9752700000000001,1.0,0.9584799999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7410800000000001,1.0,1.0,1.0,0.8174899999999999
Rv3629c,1.0,1.0,1.0,1.0,1.0,0.31043000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87516,1.0,0.93875,1.0,1.0,1.0,0.9733,0.28829,1.0,1.0,0.84277,0.9673299999999999,1.0,0.99779,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8797799999999999,1.0,1.0,0.98156,0.8883200000000001,1.0,1.0,1.0,0.89238,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9885700000000001,1.0,1.0,0.68908,1.0,1.0,1.0,1.0
Rv3630,1.0,1.0,1.0,0.19648,1.0,0.34517,1.0,1.0,0.41598,1.0,1.0,1.0,1.0,0.83616,0.21335,1.0,0.4548100000000001,1.0,0.5574,0.08263,0.85267,1.0,1.0,0.41897,0.21634,1.0,0.30975,0.1094,1.0,0.34307,0.36801999999999996,0.98774,0.8214299999999999,1.0,1.0,1.0,0.48905,0.57075,1.0,0.0,0.00717,1.0,1.0,1.0,1.0,1.0,0.03005,0.47086999999999996,0.0,0.013819999999999999,1.0,0.6763,0.00673,0.0,1.0,1.0,0.97936,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3631,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9456100000000001,1.0,1.0,0.9966200000000001,1.0,0.018680000000000002,1.0,0.81266,0.49914,1.0,0.85557,1.0,1.0,0.17121,1.0,1.0,0.28165,1.0,1.0,1.0,0.50531,1.0,1.0,0.92973,1.0,1.0,1.0,1.0,1.0,1.0,0.09975,1.0,0.11572,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.94109,1.0,1.0,1.0,1.0
Rv3632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87516,1.0,1.0,1.0,1.0,1.0,0.92311,1.0,0.18212,0.8740000000000001,0.047,0.05139,0.34365999999999997,0.5401699999999999,0.46784,0.81235,0.01247,0.18885,0.80582,0.2384300000000001,1.0,1.0,1.0,0.643,1.0,1.0,0.9604600000000001,1.0,1.0,1.0,1.0,0.6975100000000001,0.0285,0.0,0.9202100000000001,0.0,0.12949000000000002,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9443,0.31153000000000003,1.0,0.18415,1.0,1.0
Rv3633,1.0,1.0,1.0,1.0,1.0,0.83373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9855200000000001,0.9594,1.0,1.0,1.0,0.95773,0.92784,1.0,0.8374,1.0,0.02469,0.040639999999999996,1.0,0.0,0.0,0.171,0.32279,0.47401000000000004,0.8763700000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9162799999999999,1.0,1.0,1.0,1.0
Rv3634c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87516,1.0,1.0,0.80401,1.0,1.0,0.9183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3635,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92979,1.0,1.0,1.0,1.0,0.59708,1.0,1.0,0.85688,0.9555899999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1847,0.8424299999999999,1.0,1.0,0.14894000000000002,1.0,1.0,1.0,0.9752700000000001,1.0,0.98411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70506,1.0,1.0,1.0,1.0
Rv3636,1.0,1.0,1.0,1.0,1.0,0.40092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9672,1.0,1.0,1.0,0.98718,1.0,0.99003,1.0,0.0,0.20393,1.0,0.85557,1.0,1.0,0.84403,0.4592600000000001,0.6765399999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85629,0.70127,1.0,0.54577,1.0
Rv3637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72514,1.0,0.88321,0.9468,1.0,1.0,0.9973200000000001,1.0,1.0,1.0,0.84155,1.0,1.0,0.8292700000000001,1.0,1.0,0.72405,0.8730600000000001,1.0,1.0,1.0,1.0,1.0,0.9617600000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6811699999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85339,1.0,1.0,0.54577,1.0
Rv3638,1.0,1.0,1.0,1.0,1.0,0.29475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.78728,0.68021,1.0,1.0,1.0,1.0,1.0,1.0,0.13004000000000002,0.50594,1.0,1.0,0.9112399999999999,1.0,0.97436,0.42443000000000003,0.8002,1.0,1.0,1.0,1.0,0.28609,1.0,1.0,0.48602,1.0,1.0,1.0,1.0,0.77163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9555799999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3639c,1.0,1.0,1.0,1.0,1.0,0.71491,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9206700000000001,1.0,1.0,1.0,1.0,1.0,0.9966200000000001,1.0,0.15818,1.0,1.0,0.8032,1.0,0.85557,0.14547000000000002,1.0,0.9333799999999999,0.6199899999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70407,1.0,1.0,1.0,1.0
Rv3640c,1.0,1.0,1.0,0.17417,1.0,0.7709199999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8708799999999999,0.9227799999999999,0.93875,0.9456100000000001,1.0,1.0,0.9809399999999999,1.0,1.0,1.0,0.88526,0.86179,1.0,1.0,0.62805,1.0,0.2946,1.0,0.29843000000000003,1.0,1.0,1.0,1.0,0.96626,1.0,1.0,0.79467,0.93255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.74134,1.0,1.0,0.52752,1.0,1.0,1.0,1.0
Rv3641c,1.0,1.0,1.0,1.0,1.0,0.35694000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9427700000000001,0.8939600000000001,0.98669,0.9456100000000001,1.0,1.0,0.9579799999999999,1.0,0.07082999999999999,1.0,0.14149,1.0,1.0,0.85557,0.29420999999999997,1.0,1.0,0.48694,1.0,1.0,1.0,1.0,1.0,0.6451100000000001,1.0,1.0,0.58592,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9614,1.0,1.0,0.49188000000000004,1.0,1.0,0.43741,1.0
Rv3642c,1.0,1.0,1.0,1.0,1.0,0.57193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86424,0.8695700000000001,1.0,0.92248,1.0,1.0,0.98718,0.95552,0.15395,1.0,0.05339,0.48923999999999995,1.0,0.25813,0.4417,1.0,0.2678,0.56525,1.0,1.0,1.0,1.0,1.0,0.82204,1.0,1.0,0.95837,1.0,1.0,1.0,1.0,1.0,1.0,0.042319999999999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9614,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3643,1.0,1.0,1.0,1.0,1.0,0.39496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87516,1.0,0.90312,1.0,1.0,0.86634,0.9183,1.0,0.0172,1.0,0.59708,0.41523999999999994,1.0,0.09076000000000001,0.00981,1.0,0.83339,0.06581000000000001,1.0,1.0,1.0,1.0,1.0,0.48407,0.92742,1.0,1.0,1.0,1.0,1.0,1.0,0.73617,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94716,1.0,1.0,1.0,1.0
Rv3644c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9103,1.0,0.9872299999999999,1.0,1.0,1.0,0.99534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4860600000000001,0.76088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8174899999999999
Rv3645,1.0,1.0,1.0,0.78204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6466,1.0,0.4577100000000001,1.0,1.0,0.85557,1.0,1.0,0.84403,1.0,1.0,1.0,1.0,1.0,1.0,0.9737100000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01425,1.0,1.0,0.03325,1.0,0.7054600000000001,1.0,1.0,0.0,0.0
Rv3646c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9672799999999999,1.0,0.58301,0.17556,0.91154,0.5574,0.87975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.80955,1.0,1.0,0.9264700000000001,0.65852,1.0,1.0,1.0,1.0,1.0,0.29404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8174899999999999
Rv3647c,1.0,1.0,1.0,0.9042600000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.80985,0.94121,0.90225,0.9456100000000001,1.0,1.0,0.9113399999999999,1.0,0.99825,1.0,0.026180000000000002,0.23573000000000002,1.0,0.9542299999999999,0.44511999999999996,1.0,0.5685899999999999,0.6847300000000001,1.0,1.0,1.0,1.0,1.0,0.57216,0.79711,1.0,1.0,1.0,1.0,1.0,1.0,0.9461200000000001,1.0,1.0,1.0,1.0,0.16460999999999998,0.33199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3648c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3649,1.0,1.0,1.0,1.0,1.0,0.27792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9600700000000001,0.9800399999999999,1.0,0.98325,1.0,1.0,0.9183,1.0,1.0,1.0,0.1918,0.25579,1.0,0.9166799999999999,1.0,1.0,0.133,0.07152,0.91574,0.50532,1.0,1.0,1.0,0.61393,1.0,1.0,0.44341,0.09005,1.0,1.0,1.0,0.16033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.50379,1.0,1.0,1.0,1.0,1.0,1.0,0.9069299999999999
Rv3650,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.82786,0.58232,1.0,0.64071,1.0,0.90265,0.9521799999999999,1.0,0.85557,0.54651,1.0,0.84403,1.0,1.0,1.0,1.0,1.0,1.0,0.44783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7801100000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.81888
Rv3651,1.0,1.0,1.0,0.19327,1.0,0.91304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9914700000000001,1.0,0.92729,0.9456100000000001,1.0,0.8610200000000001,0.9183,0.85895,0.0047799999999999995,1.0,0.26783,0.83645,1.0,1.0,0.52051,1.0,1.0,1.0,0.05985,0.77223,1.0,1.0,1.0,0.0,0.96939,1.0,0.75648,1.0,1.0,1.0,1.0,0.04423,0.90105,0.18586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8391799999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.10882
Rv3652,1.0,1.0,1.0,1.0,1.0,0.57633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9754799999999999,1.0,0.95005,1.0,1.0,1.0,0.9183,1.0,1.0,1.0,0.03826,0.4340100000000001,1.0,0.5401699999999999,0.08776,1.0,0.43795,1.0,0.8002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91791,1.0,1.0,1.0,0.9752700000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.60882,1.0,1.0,1.0,1.0
Rv3653,1.0,1.0,1.0,1.0,1.0,0.81968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8635200000000001,1.0,0.90225,0.9456100000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.71872,0.83011,1.0,0.85557,0.5676100000000001,1.0,0.66665,1.0,1.0,1.0,1.0,1.0,1.0,0.35441999999999996,0.9849100000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.9752700000000001,1.0,0.8260200000000001,1.0,1.0,0.9459,1.0,1.0,1.0,1.0,1.0,1.0,0.9336899999999999,1.0,0.98308,0.44354,1.0,1.0,0.5895100000000001,0.13818
Rv3654c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52408,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3655c,1.0,1.0,1.0,1.0,1.0,0.95591,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9698,1.0,0.9789700000000001,0.80401,1.0,1.0,0.9363799999999999,1.0,1.0,1.0,0.57686,0.7612300000000001,1.0,0.70107,0.5663600000000001,1.0,0.84403,0.79609,0.69123,0.7402,1.0,1.0,1.0,0.2823,1.0,1.0,1.0,0.85685,1.0,1.0,1.0,1.0,1.0,0.9711700000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91871,1.0,1.0,1.0,1.0
Rv3656c,1.0,1.0,1.0,1.0,1.0,0.32404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7644,1.0,1.0,0.9817,1.0,1.0,1.0,0.00441,0.24500999999999998,1.0,1.0,0.96419,1.0,1.0,0.8164899999999999,1.0,1.0,1.0,1.0,1.0,0.5452899999999999,1.0,1.0,1.0,1.0,0.513,0.11838,1.0,0.86321,1.0,0.81418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15795
Rv3657c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95005,0.7644,1.0,1.0,1.0,1.0,1.0,1.0,0.26858000000000004,0.86179,1.0,0.37606999999999996,0.35608,1.0,0.33383,0.376,1.0,1.0,1.0,1.0,1.0,0.44783,1.0,1.0,0.9706,0.9897100000000001,0.93468,0.65346,1.0,0.86887,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72665,1.0,1.0,1.0,1.0
Rv3658c,1.0,1.0,1.0,0.56435,1.0,0.28326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.01341,0.9689399999999999,0.78751,0.68645,1.0,1.0,0.9973200000000001,0.94332,1.0,1.0,0.00243,0.040639999999999996,1.0,1.0,1.0,1.0,0.69125,0.68235,1.0,1.0,1.0,1.0,1.0,1.0,0.76088,1.0,0.9972700000000001,0.77932,1.0,1.0,1.0,0.9752700000000001,1.0,0.26072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.60127,1.0,1.0,1.0,1.0
Rv3659c,1.0,1.0,1.0,1.0,1.0,0.47323999999999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95995,1.0,1.0,1.0,1.0,1.0,0.9809399999999999,1.0,1.0,1.0,0.021,0.13871,0.77574,0.15517,0.07334,1.0,0.84403,1.0,1.0,1.0,1.0,1.0,1.0,0.6914899999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9345899999999999,1.0
Rv3660c,1.0,1.0,1.0,1.0,1.0,0.92348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6053,1.0,0.9763299999999999,1.0,1.0,1.0,1.0,1.0,0.0577,1.0,0.00243,0.3504,1.0,0.68582,0.57067,1.0,0.02157,0.15077000000000002,0.17367,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75252,1.0,1.0,1.0,1.0
Rv3661,1.0,1.0,1.0,1.0,1.0,0.43068999999999996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94945,1.0,1.0,1.0,1.0,1.0,0.01341,1.0,0.0,1.0,0.56215,0.8948299999999999,0.6460899999999999,0.9559799999999999,0.02059,1.0,0.84403,1.0,0.14073,1.0,1.0,1.0,1.0,0.9973700000000001,1.0,1.0,0.00197,1.0,1.0,1.0,1.0,0.8859799999999999,1.0,0.43921000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48231999999999997,1.0,1.0,1.0,0.0
Rv3662c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87516,0.22688000000000005,0.10112,0.3156,0.2394,0.28915,0.25243000000000004,0.66587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.64571,1.0,0.45387,1.0,1.0,1.0,1.0,0.9685299999999999,1.0,1.0,0.31735,1.0,1.0,1.0,1.0,0.9752700000000001,1.0,1.0,1.0,1.0,0.50655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5342,0.31619
Rv3663c,1.0,1.0,1.0,1.0,1.0,0.73055,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49662,0.18275,1.0,0.8406100000000001,1.0,0.59359,0.9201299999999999,1.0,0.75539,1.0,0.0,0.19835,1.0,0.8295100000000001,0.22655999999999998,1.0,0.84403,0.28010999999999997,1.0,1.0,1.0,1.0,1.0,0.57707,1.0,1.0,0.77651,1.0,1.0,1.0,1.0,0.91607,1.0,0.52489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8391799999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rv3664c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.79204,1.0,0.90312,1.0,1.0,1.0,0.99534,0.69386,0.05682,1.0,0.98114,0.74202,1.0,0.23365,0.03145,1.0,1.0,1.0,0.76151,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75832,1.0,1.0,1.0,1.0,1.0,1.0,0.014580000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9614,1.0,1.0,0.5920300000000001,1.0,1.0,1.0,1.0
Rv3665c,1.0,1.0,1.0,1.0,1.0,0.58721,1.0,1.0,0.9561200000000001,1.0,1.0,1.0,1.0,0.41521,0.1808,0.49301999999999996,0.8383799999999999,0.204,0.7924,0.1428,0.72545,1.0,1.0,0.00602,0.45498999999999995,1.0,1.0,0.57067,1.0,1.0,0.6691600000000001,1.0,1.0,1.0,1.0,1.0,0.88179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9752700000000001,1.0,0.9960899999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9072,1.0,1.0,0.52752,1.0,1.0,0.85693,0.0
Rv3666B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8203600000000001,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
Rv3666c,1.0,1.0,1.0,1.0,1.0,0.47323999999999994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18927,0.81777,1.0,1.0,1.0,0.5574,0.6541,0.61638,0.07533,1.0,0.0,0.10949,1.0,0.60555,1.0,1.0,0.9550200000000001,0.61611,0.88023,0.6593,1.0,1.0,1.0,0.5535800000000001,1.0,1.0,0.36013,0.9295200000000001,1.0,1.0,1.0,1.0,1.0,0.68777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91975,1.0,1.0,0.18805999999999998,1.0,1.0,0.0,0.01267
Rv3667,1.0,1.0,1.0,1.0,1.0,0.27708,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9364,1.0,0.92729,0.9456100000000001,1.0,1.0,0.9966200000000001,1.0,0.76571,1.0,0.20392000000000002,0.68777,1.0,0.0,0.01218,1.0,0.02525,0.87364,1.0,1.0,1.0,1.0,1.0,0.60998,1.0,1.0,0.14177,1.0,1.0,1.0,1.0,0.00859,1.0,0.5141,1.0,1.0,0.54185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
