Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_mbio_H37Rv,carey_630_vs_mbio_H37Rv,carey_631_vs_mbio_H37Rv,carey_632_vs_mbio_H37Rv,carey_641_vs_mbio_H37Rv,carey_662_vs_mbio_H37Rv,carey_663_vs_mbio_H37Rv,carey_667_vs_mbio_H37Rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library
Rv2424c,1,1,1,1,1,0.23238,1,1,1,1,1,1,1,0.72945,0.77117,1,0.62427,1,0.96225,1,1,0.95476,1,0.22161,0.74162,1,0.62773,0.32554,1,0.84403,0.41537,1,1,1,1,1,0.78518,1,1,0.9706,0.88832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88079,1,1,0.06012,1,1,1,0.98555
Rv2425c,1,1,1,1,1,0.43134,1,1,1,1,1,1,1,0.78268,0.71292,0.654,0.30408,1,1,1,0.99762,1,1,1,1,1,0.28084,0.26939,1,0.17839,0.15888,0.92702,0.80297,1,1,1,0.57964,1,1,1,0.92526,1,1,1,0.88488,1,1,1,1,0.47364,1,1,1,1,1,1,1,1,1,0.86443,1,1,1,1
Rv2426c,1,1,1,0.98734,1,0.39749,1,1,1,1,1,1,1,0.64145,0.98746,1,0.81495,1,1,1,1,1,0.86366,1,1,1,0.22219,0.46148,1,0.27517,0.63625,1,1,1,1,1,1,1,1,1,0.78764,1,1,1,0.68637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv2427Ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,1,1,1,1,,,,,,,,,,
Rv2427c,1,1,1,1,1,0.56366,1,1,1,1,1,1,1,0.01124,0,0,0.1462,0,0.09289,0,0,0.92931,0.92971,0.57408,0.2478,1,0.4554,0.53181,1,0.3192,0.16061,1,1,1,1,1,0.32855,0,1,0.00197,0.05943,0.513,0.00849,1,1,0,0.03338,1,1,1,0.13265,1,1,1,1,1,1,0.7875,1,0.60646,1,1,1,0.00703
Rv2428,1,1,1,1,1,0.65678,1,1,1,1,1,1,1,0.70768,1,0.96029,0.98259,1,1,0.98745,1,1,1,0.00441,0.31579,1,1,1,1,0.2678,0.75306,1,1,1,1,1,0.3807,1,1,0.94556,0.76419,1,1,1,0.93224,1,0.85248,1,1,0,0.01331,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv2429,1,1,1,1,1,0.34517,1,1,1,1,1,1,1,0.77292,1,1,0.995,1,0.99772,1,1,1,1,1,0.78018,1,0.52722,0.68582,1,0.75593,0.94256,1,1,1,1,1,1,1,1,0.74989,0,1,1,1,0.87447,1,1,1,1,0,0,1,1,1,1,1,0.98857,1,1,0.90742,1,1,1,0.03776
Rv2430c,1,1,1,1,1,0.27708,1,1,1,1,1,1,1,0.99555,1,0.5675,0.83974,1,0.79566,1,0.96917,0.98571,1,0.73738,0.48924,1,1,1,1,1,0.63977,1,1,1,1,1,0.1995,1,1,0.58338,1,1,1,1,0.35102,1,0.7604,1,1,1,1,1,1,1,1,1,0.83913,1,1,0.55483,1,1,1,0.90693
Rv2431c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.79781,0.98736,0.97948,0.9286,1,1,0.88299,1,0.87727,1,1,0.73021,1,0.41248,0.56812,1,0.73194,0.47213,1,1,1,1,1,0.47261,1,1,1,0.84496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.70407,1,1,1,1
Rv2432c,1,1,1,1,1,0.49397,1,1,1,1,1,1,1,0.36042,0.74325,1,0.87557,1,1,0.93847,1,1,1,0.56215,0.54341,1,0.40676,0.77069,1,0.30324,0.27217,1,0.57668,1,1,1,0.32174,1,1,0.98156,0.90503,1,1,1,0.75756,1,0.43685,1,1,0.93029,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv2433c,1,1,1,1,1,0.48795,1,1,1,1,1,1,1,0.99032,0.11046,0.21752,0.18102,1,1,1,0.85554,0.99899,1,0.51461,0.47347,1,0.92094,0.76655,1,1,0.99409,1,0.27114,1,1,1,0.84607,1,1,1,1,1,0.79444,1,0.99057,1,0.69773,1,1,0.69459,1,1,1,1,1,1,1,1,1,0.70398,1,1,1,1
Rv2434c,1,1,1,1,1,0.47324,1,1,1,1,1,1,1,0.70449,1,0.81557,0.87503,1,1,0.98745,1,0.95292,1,0.30761,0.52436,1,0.85131,1,1,1,1,1,1,1,1,1,0.98243,1,1,1,0.01716,1,1,1,1,1,1,1,1,0.00616,0.03493,1,1,1,1,1,0.91975,1,1,1,1,1,1,1
Rv2435c,1,1,1,1,1,0.87795,1,1,1,1,1,1,1,0.9362,1,0.83078,0.98257,1,0.96225,0.7596,1,0.82067,1,0.88164,1,1,0.5981,0.66721,1,0.58458,1,1,1,1,1,1,0.78196,1,1,1,0.02111,0.96676,1,1,0.44071,1,1,1,1,0.02018,0.10236,1,1,1,1,1,0.85156,1,1,0.68846,1,1,1,0.89359
Rv2436,1,1,1,0.5144,1,0.45171,1,1,1,1,1,1,1,0.62656,0.61282,0.97621,0.83928,1,1,1,1,1,1,0.9971,1,1,0.3736,0.57067,1,0.27469,0.99361,0.99575,1,1,1,1,0.71099,1,1,1,1,1,1,1,0.57236,1,0.26541,1,1,1,1,1,1,1,1,1,0.83918,1,1,1,0.89872,1,1,1
Rv2437,1,1,1,1,1,0.3278,1,1,1,1,1,1,1,0.47865,0.85613,0.99386,0.70387,1,0.93711,0.50055,1,1,1,0.5942,0.63469,1,0.99389,1,1,0.84403,0.39185,0.99575,1,1,1,1,1,1,1,0.09975,0.79102,1,0.82552,1,0.87636,1,1,1,1,1,1,1,1,1,1,1,0.62494,1,1,0.42607,1,1,0.20549,1
Rv2438A,1,1,1,1,1,1,1,1,1,1,1,1,1,0.64145,0.8194,0.84381,0.93571,1,0.87954,0.95042,0.99762,1,1,0.27383,0.34889,1,0.69322,1,1,0.65068,1,1,1,1,1,1,0.40148,1,1,1,1,1,1,1,1,1,0.7574,1,1,1,1,1,1,1,1,1,0.94392,1,1,0.93915,1,1,1,1
Rv2438c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92533,1,0.79567,0.20869,0.50684,1,0.80003,0.96641,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.64607,1,1,0.80576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.34643
Rv2439c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.78289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.68393,0.98484,1,1,1,1,1,1,1,1,0.7047,1,1,1,1
Rv2440c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.18259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv2441c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.61282,1,1,1,1,0.58607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81749
Rv2442c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.57145,1,1,1,0.72336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv2443,1,1,1,0.80182,1,0.39171,1,1,1,1,1,1,1,0.75109,0.55056,0.93562,0.91789,1,0.81396,0.61051,0.64454,1,1,0.97875,1,1,0.82951,0.30314,1,0.93801,1,1,1,1,1,0.91896,0.44279,1,1,1,1,1,1,1,0.91368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17643,1,1,0.33586,1
Rv2444c,1,1,1,1,1,0.73055,1,1,1,1,1,1,1,0.68426,0.91882,0.96593,0.9836,1,1,1,1,0.19301,1,1,0.49312,1,0.5163,1,1,0.53907,0.87951,0.98223,1,1,1,1,0.83456,0.75218,1,0.98156,0.75838,1,1,1,0.97527,1,0.20682,1,1,0.82775,1,1,1,1,1,1,0.83918,1,1,0.75682,1,1,0.07927,0.12199
Rv2445c,1,1,1,1,1,1,1,1,0.63497,1,1,1,1,0.54995,0.71611,0.6775,0.81279,1,0.81883,0.67355,0.80916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.54598,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.93692,1,1,1,1,1,1,0.05048
Rv2446c,1,1,1,1,1,0.47324,1,1,1,1,1,1,1,0.19756,0.92442,0.98241,0.96083,1,0.39993,1,1,0.99003,1,0.96894,0.86179,1,0.95996,0.88877,1,0.38461,0.17616,1,1,1,1,1,0.10882,0.95048,1,1,0.99122,1,0.63246,1,0.87129,1,0.67614,1,1,0.91986,1,1,1,1,1,1,0.798,1,1,0.9444,1,1,1,1
Rv2447c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.61282,1,1,1,1,0.58607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.76088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv2448c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99386,0.5712,1,1,0.3074,1,1,1,0.72139,1,1,1,1,1,1,1,1,1,1,1,1,0.95596,1,1,0.85426,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv2449c,1,1,1,1,1,0.27792,1,1,1,1,1,1,1,0.95523,0.97107,0.80172,0.91789,1,0.93055,0.26776,1,0.75516,1,1,0.39246,1,0.90217,0.21863,1,0.80673,0.88692,1,1,1,1,1,0.16213,0.99273,1,0.99889,1,1,1,1,1,1,0.30507,1,1,1,1,1,1,1,1,1,0.74134,1,1,0.17793,1,1,1,1
Rv2450c,1,1,1,0.56435,1,1,1,1,1,1,1,1,1,0.08747,0.49795,0.30925,0.75195,1,0.95772,0.01735,0.74153,1,1,0.77586,0.95292,1,0.85557,0.77694,1,0.72171,0.98713,1,1,1,1,1,0.19259,1,1,0.92647,1,1,1,1,0.81297,1,0.08227,1,1,1,1,1,1,1,1,1,1,1,1,0.84101,1,1,1,1
Rv2451,1,1,1,1,1,0.46526,1,1,1,1,1,1,1,0.93383,1,0.99908,1,1,1,0.68779,1,0.21995,1,0.95981,0.35069,1,0.23275,1,1,0.40118,0.97077,0.92945,1,1,1,1,0.50531,1,1,0.14437,0.64467,1,1,1,1,1,0.85609,1,1,1,1,1,1,1,1,1,0.97162,1,1,1,1,1,0.8974,1
Rv2452c,1,1,1,1,1,0.52765,1,1,1,1,1,1,1,1,0.72354,0.68853,0.89193,1,0.94347,1,1,0.7714,1,0.03306,0.62535,1,1,0.45388,1,0.90335,0.63367,1,0.5198,1,1,1,0.49651,0.98314,1,0.91563,1,1,1,1,1,1,0.18258,1,1,1,1,1,0.85314,1,1,1,1,1,1,0.66903,1,1,1,0.77098
Rv2453c,1,1,1,1,1,0.99397,1,1,1,1,1,1,1,1,0.9553,0.94344,0.96375,1,1,0.9849,0.87511,0.79067,1,0.30288,1,1,1,0.85302,1,0.82793,0.39489,0.23265,1,1,1,1,0.95959,0.95048,1,0.46616,1,1,1,1,0.77167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91452,1,1,1,0.32788
Rv2454c,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.29092,1,1,0,0.73508,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0.0261,0.00864
Rv2455c,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.13487,1,1,0,0,1,1,1,0.87447,1,1,1,1,0,0,1,1,1,0.14847,1,1,0.3515,1,1,1,1,0.24241,0
Rv2456c,1,1,1,1,1,0,1,1,1,1,1,1,1,0.71595,1,1,0.91859,1,0.95667,1,1,0.31326,1,1,0.39792,1,0.90611,0.0323,1,0.96676,0.30797,1,0.88264,1,1,1,0.52046,1,1,1,0.92213,1,1,1,0.91613,1,0.9641,1,1,1,1,1,1,1,1,1,1,1,1,0.66786,1,0.95602,1,0.88809
Rv2457c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.79706,0.62523,0.5712,1,0.38472,0.84764,0.72336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.39441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv2458,1,1,1,1,1,0.48037,1,1,1,1,1,1,1,0.81273,0.73529,0.9097,0.96513,1,1,1,0.94234,0.01028,1,0.96451,0.1254,1,0.43074,0.00411,1,0.79611,0.0399,1,1,1,1,1,0.62979,1,1,1,1,1,1,1,0.79086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.30044,1,1,1,1
Rv2459,1,1,1,1,1,0.77092,1,1,1,1,1,1,1,0.93086,1,1,1,1,1,0.9935,1,0.62778,1,0.98655,0.57175,1,1,1,1,0.79443,0.48694,1,1,1,1,1,0.74316,1,1,1,1,1,1,1,1,1,0.63967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv2460c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99652,1,1,1,1,1,0.45944,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv2461c,1,1,1,1,1,0.82139,1,1,1,1,1,1,1,0.36566,1,0.45469,0.07815,0.3019,0.1965,0.89948,0.72336,0.99003,1,1,1,1,1,0.82971,1,1,0.87437,1,1,1,1,1,0.82188,1,1,1,1,1,1,1,1,1,0.95589,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81749
Rv2462c,1,1,1,1,1,1,0.16209,1,0,0.10231,1,1,1,0.4977,0.65263,0.99445,1,1,1,0.80003,0.874,1,1,1,0.66466,1,0.97324,0.93337,1,0.83374,0.63367,0.11083,1,1,1,0,0.99692,0.76088,1,0,0.31588,0.67165,0.11838,1,0.89442,1,1,1,1,0.17231,0.86609,1,1,1,1,1,1,1,1,0,0.70127,1,0.6212,0.00201
Rv2463,1,1,1,1,1,0.40092,1,1,1,1,1,1,1,0.58889,0.28516,1,0.995,1,1,0.7863,0.88629,0,1,0.19818,0.7223,1,0.85557,0,1,0.47607,0.25671,1,0.82143,1,1,1,0.35943,1,1,1,1,1,1,1,0.37897,1,0.82602,1,1,1,1,1,1,1,1,1,1,1,1,0.35497,1,1,1,0.13931
Rv2464c,1,1,1,1,1,0.88258,1,1,1,1,1,1,1,0.6073,0.98746,0.09445,0.8975,1,0.91584,1,1,1,1,1,1,1,0.85719,0.8318,1,0.53808,0.50316,1,1,1,1,1,0.83696,1,1,1,1,1,1,1,0.78885,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9821,1,1,1,1
Rv2465c,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.61282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv2466c,1,1,1,1,1,0.4521,1,1,1,1,1,1,1,0.83831,0.05482,1,1,1,0.73249,0.96958,1,1,1,0.886,1,1,0.01185,0.03356,1,0.44287,0.87951,1,1,1,1,1,0.07542,1,1,1,1,1,1,1,0.97527,1,0.72336,1,1,1,1,1,1,1,1,1,1,1,1,0.7749,1,1,1,1
Rv2467,1,1,1,0.98902,1,0.47769,0,1,0.95612,0.057,1,1,1,0.52897,0.67982,0.06902,0.42117,1,0.32419,0.96958,1,0,1,0.63715,0.08489,1,0.91986,0,1,0.99948,0.31627,0.5187,0.09044,1,1,1,0.95034,0.68807,1,0.60696,0,1,0.74152,1,0,0.56182,0,1,1,1,1,1,1,1,0.03521,1,0.41128,0.95847,1,0.25239,1,1,1,0.00201
Rv2468A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95051,,,1,1,1,1,1,1,1,,,,,,,,,,
Rv2468c,1,1,1,0.61054,1,0.81043,1,1,1,1,1,1,1,0.74686,0.7737,1,0.96928,1,1,0.3074,1,0.01028,1,0.45771,0.03192,1,0.111,0,1,0.78326,0,1,1,1,1,1,0.6853,1,1,1,0.2835,1,1,1,0.87996,1,0.03107,1,1,1,1,1,1,1,1,1,0.69051,1,1,0.67784,1,1,1,1
Rv2469c,1,1,1,0.59325,1,0.45447,1,1,1,1,1,1,1,0.60274,0.95912,0.95466,0.89193,1,1,1,0.97922,1,1,1,1,1,0.86668,0.99201,1,0.77169,1,1,0.18029,1,1,1,0.76187,1,1,1,0.68918,1,1,1,0.97527,1,1,1,1,1,1,1,1,1,1,1,0.74134,1,1,0.79582,1,1,1,1
Rv2470,1,1,1,0.67967,1,1,0.20462,1,1,1,1,1,1,0.06356,0.84805,0,0.0038,0.00782,0.00363,0.86504,0.0035,1,1,0.7234,1,1,1,0.57067,1,1,1,1,1,1,1,1,0.49599,1,1,0.45119,0.00717,1,1,1,0.97527,1,0.28135,1,1,0,0,1,1,1,0.17733,1,1,0.22973,1,1,1,1,0,0
Rv2471,1,1,1,1,1,0.7734,1,1,1,1,1,1,1,0.83897,0.54557,1,0.87053,1,1,0.95866,1,1,1,0,0.28596,1,1,1,1,0.97381,0.50122,0.75149,1,1,1,1,0.98071,0.92021,1,1,0.69799,1,1,1,0.83962,1,0.11138,1,1,1,1,1,1,1,1,1,1,1,1,0.45953,1,1,1,1
Rv2472,1,1,1,1,1,0.47324,1,1,1,1,1,1,1,0.86431,0.75441,1,0.91401,1,1,0.44299,1,0.95695,1,0.30171,0.39846,1,0.54904,1,1,0.22129,0.22087,1,1,1,1,1,0.74513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.86722,1,1,0.47597,1,1,1,1
Rv2473,1,1,1,1,1,0.36575,1,1,1,1,1,1,1,0.70449,0.04472,1,0.79045,1,1,1,1,1,1,0.49454,0.76936,1,1,0.84239,1,0.84403,0.87437,1,1,1,1,1,0.92657,1,1,1,1,1,1,1,1,1,0.43909,1,1,1,1,1,1,1,1,1,1,1,1,0.70407,1,1,1,1
Rv2474c,1,1,1,0.78204,1,0.70981,1,1,1,1,1,1,1,0.79744,1,1,0.94268,1,1,1,1,0.54385,1,0.018,0.64517,1,0.85557,0.68209,1,0.84403,0.84517,0.07235,1,1,1,1,0.48407,1,1,1,1,1,0.9786,1,0.7611,1,1,1,1,0.09999,0.6627,1,1,1,1,0.27401,1,1,1,0.70398,1,1,1,0.28576
Rv2475c,1,1,1,1,1,0.4301,1,1,1,1,1,1,1,0.39609,1,1,0.53329,1,1,1,0.98029,0.00858,1,1,1,0.25698,0.13345,0.83732,1,0.87799,0.23111,0.1947,1,1,1,1,0.55656,0.969,1,1,0.93813,0.5847,0.09975,1,1,1,1,1,1,0.69343,1,1,1,1,1,1,1,1,1,0.67784,1,1,1,0.22108
Rv2476c,1,1,1,1,1,0.64754,1,1,0,0.19526,0,0,1,0.32612,0.44756,0.32147,0.77453,1,0.84111,0.02112,0.67189,0,0.08867,1,0.52436,0.09068,0.01705,0.64023,0,0.0176,0.07648,0,0,1,1,1,0,0,1,0.92128,1,0,0.04694,1,0.97527,1,0,0,0,0.07249,0.16839,0.26907,1,0,1,0,1,0.64922,0.66234,0,1,1,1,0
Rv2477c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.89507,0.91882,0.27639,0.07275,0.25664,0.48479,0,0.78949,0.95695,1,0.97375,1,1,1,1,1,1,1,1,1,1,1,1,0.66564,0.86211,1,0,0.02298,1,1,1,0.97527,1,1,1,0.07196,1,1,1,1,1,1,1,1,1,1,1,1,1,0.54577,0.34062
Rv2478c,1,1,1,1,1,0.57879,1,1,1,1,1,1,1,0.95832,0.9988,1,0.85741,1,0.99214,1,0.99675,1,1,0.0872,0.50099,1,0.90952,0.87227,1,0.12986,0.29238,1,0.47715,1,1,1,0.87028,1,1,1,1,1,1,1,0.46304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rv2479c,1,1,1,1,1,0.82823,1,1,1,1,1,1,1,0.35337,0.34488,0.94543,0.93719,0.22044,1,0.00322,1,0.9268,1,1,0.78018,1,0.85405,0.79004,1,0.64521,0.87437,1,0.77223,1,1,1,0.13247,0.88667,1,1,0.99829,0,0.00849,1,0.75787,1,1,1,1,1,1,1,1,1,1,1,0.87768,1,1,0.97892,1,1,1,0.55078
Rv2480c,1,1,1,1,1,0.76454,1,1,1,1,1,1,1,0.58023,0.94083,0.95026,1,1,1,0.29271,1,1,1,0.81789,1,1,1,0.8677,1,1,1,1,1,1,1,1,0.65755,1,1,1,1,0.74493,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.59414,1,1,1,1
Rv2481c,1,1,1,1,1,0.34815,1,1,1,1,1,1,1,0.65973,0.32219,0.39428,0.87534,1,0.26037,0.91009,1,1,1,0.04106,0.47347,1,1,1,1,0.22661,0.77672,1,1,1,1,1,0.68968,1,1,0.92448,1,0.4555,1,1,0.61329,1,0.80315,1,1,1,1,1,1,1,1,1,0.94014,1,1,0.4334,1,1,1,1
Rv2482c,1,1,1,0.68905,1,1,1,1,1,1,1,1,1,0.83068,0.02036,0.98209,0.09975,1,0.79753,0,0.9537,1,1,0.73575,0.93925,1,0.85557,0.63506,1,1,0.98713,1,1,1,1,1,0.75204,1,1,1,0.43692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.25239,1,1,1,1
Rv2483c,1,1,1,1,1,0.28514,1,1,1,1,1,1,1,0.35047,1,0.89534,0.9165,1,1,0.78258,1,0.88914,1,0,0,1,0.79881,0.4124,1,1,0.20773,0.06157,1,1,1,1,0.99242,1,1,0.91599,1,1,1,1,0.63423,1,1,1,1,1,1,1,1,1,1,1,0.5718,1,1,0.91614,1,1,1,0.85411
Rv2484c,1,1,1,0.4637,1,0.47324,1,1,1,1,1,1,1,0.69133,0.11145,0.7703,0.51876,1,0.99214,0,0.87172,0.99003,1,0.72662,1,1,0.85557,1,1,0.52775,0.80469,1,1,1,1,1,0.04541,1,1,1,1,1,1,1,1,1,1,1,1,0.90304,1,1,1,1,1,1,1,1,1,0.77198,1,1,1,1
Rv2485c,1,1,1,1,1,0.27792,1,1,1,1,1,1,1,0.78678,0.94219,0.99445,1,1,1,1,0.94176,1,1,1,0.98155,1,0.62773,0.74272,1,0.46528,0.5433,1,1,1,1,1,0.47261,1,1,0.96046,1,1,1,1,0.94612,1,0.37181,1,1,1,1,1,1,1,1,1,1,1,1,0.69313,1,1,1,1
Rv2486,1,1,1,1,1,0.71691,1,1,1,1,1,1,1,0.93383,0.94083,1,0.89188,1,1,0.96897,1,0.83416,1,1,0.86179,1,0.85557,0.32554,1,0.84403,0.33156,1,1,1,1,1,0.15649,1,1,1,0.57944,1,1,1,1,1,0.99739,1,1,1,1,1,1,1,1,1,0.99697,1,1,0.41198,1,1,1,1
Rv2487c,1,1,1,1,1,0.19285,1,1,1,1,1,1,1,0.70124,0.87823,0.97948,0.20121,1,1,0.10273,1,0.99003,1,0.63377,0.5009,1,0.43074,0.14425,1,0.86745,0.97181,1,1,1,1,1,0.24427,1,1,1,1,1,1,1,1,1,0.0114,1,1,1,1,1,1,1,1,1,0.97297,1,1,0.79312,1,1,1,1
Rv2488c,1,1,1,0.95681,1,0.0798,1,1,1,1,1,1,1,0.74276,1,0.97948,0.93522,1,1,1,1,1,1,0.62913,0.77363,1,0.78859,0.42236,1,0.32349,0.44636,1,1,1,1,1,0.24427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7047,1,1,1,1
Rv2489c,1,1,1,1,1,0.55056,1,1,1,1,1,1,1,0.93383,1,0.19107,0.94636,1,1,0.92908,1,1,1,0.56829,1,1,0.84612,0.51691,1,0.42186,1,0.89269,1,1,1,1,0.77509,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.90183,1,1,0.78371,1,1,1,1
Rv2490c,1,1,1,1,1,1,1,1,1,1,1,1,1,0.34441,0.09743,0.42952,0.07275,0.95326,0,0.02645,0.11371,1,1,0.81972,0.64639,1,0.79581,0.46148,1,0.39283,0.41008,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.85552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
