Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_mbio_H37Rv,carey_630_vs_mbio_H37Rv,carey_631_vs_mbio_H37Rv,carey_632_vs_mbio_H37Rv,carey_641_vs_mbio_H37Rv,carey_662_vs_mbio_H37Rv,carey_663_vs_mbio_H37Rv,carey_667_vs_mbio_H37Rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library
Rv2152c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.54577,0.33875
Rv2153c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2154c,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6542399999999999,0.9102899999999999,0.9097,0.0,1.0,0.0,0.94683,1.0,0.6466,1.0,0.0,1.0,1.0,0.85557,0.0,0.0,0.84403,0.0,0.76151,0.0,0.0,0.0,0.0,0.70736,1.0,0.0,0.9222100000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.99685,0.0
Rv2155c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2156c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2157c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2158c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2159c,0.0,0.0,0.0,0.0,0.0,0.47323999999999994,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.027710000000000002,0.21119000000000002,1.0,0.05085,0.0,0.0,0.0,0.30314,0.0,0.0,0.5727399999999999,0.0,1.0,0.0,0.0,0.0,1.0,0.48518,0.0,0.0,0.0,0.17904,0.15561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74359,0.0,0.0,0.0,0.0,0.0
Rv2160A,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13775,0.0,0.0,0.0,0.0,0.0,0.42713999999999996,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.18008,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.76088,1.0,0.11853,0.50385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.70407,1.0,0.0,1.0,0.9617700000000001
Rv2160c,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7800699999999999,0.0,0.0,0.76008,0.0,0.54082,0.22016999999999998,0.36708,1.0,0.0,0.28895,0.86179,1.0,0.63653,1.0,1.0,0.84403,0.0,1.0,1.0,0.0,0.0,1.0,0.50688,0.76088,0.0,0.6059100000000001,1.0,1.0,0.78722,1.0,,0.0,0.0,,,,,,,,1.0,0.0,0.91975,1.0,0.0,0.68908,1.0,1.0,0.0,0.051370000000000006
Rv2161c,0.0,0.0,0.0,0.0,0.0,0.49992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6877300000000001,0.0,0.0,0.0,0.0,0.0,0.21863000000000002,1.0,0.0,0.57563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48348,0.0,0.0,0.0,0.25068
Rv2162c,0.0,0.0,0.0,0.0,0.0,0.55225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16638,0.0,0.0,0.99045,1.0,0.0,0.86179,0.0,0.0,0.0,1.0,0.0,0.86926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.48644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70127,0.0,0.0,0.0
Rv2163c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60273,0.17042000000000002,0.96954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2164c,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9411200000000001,1.0,1.0,0.9819200000000001,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.95839,0.97403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2165c,0.0,0.0,0.0,0.13065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3192,0.73817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59572,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3807,0.0,1.0,1.0,0.27581,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.22726999999999997,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11877
Rv2166c,1.0,1.0,1.0,0.98067,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.63563,0.83257,0.8014399999999999,0.78722,1.0,0.991,0.8199,0.9659399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44993999999999995,0.0,0.24966999999999998,0.0,1.0,1.0,0.0,0.62674,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.20475,0.11454
Rv2167c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8246,0.0,0.0,0.0,0.13448,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2168c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67784,0.0,0.0,0.0,1.0
Rv2169c,1.0,1.0,0.0,0.84834,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.32456999999999997,0.0,0.43817,0.37692,0.74748,0.43137,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3807,0.0,0.0,0.0,0.17415999999999998,0.0,0.0,0.0,0.0,1.0,0.7330399999999999,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.54577,0.31309000000000003
Rv2170,0.0,0.0,0.0,0.0,0.0,0.74602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11007,0.0,0.0,0.8491200000000001,1.0,0.22438000000000002,1.0,0.0,0.21825999999999998,0.27665,0.05985,0.76777,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06622,1.0,1.0,0.0,0.06495,0.0,1.0,0.0,0.0,0.08456,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9088299999999999,0.0,0.0,0.0,0.0,1.0
Rv2171,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4498,0.0,0.0,0.0,0.0,0.0,0.47573000000000004,0.55928,1.0,1.0,0.13784000000000002,0.11615999999999999,0.0627,0.8179,1.0,1.0,0.0,0.8743700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.57518,1.0,1.0,0.0,1.0,0.0,0.0,0.41917,0.0,1.0,0.0,0.0,0.0,0.0,0.08774,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.65738,1.0,1.0,0.0,0.09747
Rv2172c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19197999999999998,0.0,0.0,0.09899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8174899999999999
Rv2173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6118,0.9034,1.0,0.0,0.0,0.0,0.0,0.0,0.29452,0.0,0.0,0.0,0.0,0.0577,1.0,0.59372,1.0,1.0,0.06015,0.0,0.0,0.0,0.10590999999999999,0.0,0.13927,0.0,0.0,1.0,0.0,0.0,1.0,0.05366,0.17415999999999998,0.0,0.0,1.0,0.46435,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.74134,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Rv2174,0.0,0.0,0.0,0.0,0.0,0.47575,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.62122,0.73058,0.0,0.4492,0.0,0.0,0.0,0.0,0.9167200000000001,0.0,0.63715,0.6243,0.0,0.85557,0.7331,1.0,0.71212,0.65828,0.294,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.85203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8391799999999999,1.0,1.0,0.0,0.0,1.0,1.0,0.0
Rv2175c,0.0,0.0,0.0,0.0,0.0,0.37417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36522,0.73044,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.97562,0.728,0.0,0.0,0.0,0.15359
Rv2176,0.0,0.0,0.0,0.4637,0.0,0.51327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64469,0.0,0.0,0.0,0.0,0.0,0.64344,0.87172,0.30873,0.0,0.0,0.64286,0.0,1.0,0.1607,0.0,0.22129000000000001,0.1975,0.0,0.90251,0.0,0.0,0.0,0.54874,0.8521,0.0,1.0,0.0,0.81081,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.41955,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2177c,0.0,0.0,0.0,0.2128,0.0,0.28326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52556,0.0,0.0,0.6371899999999999,0.0,0.0,0.16195,0.0,0.2072,0.07647999999999999,0.0,0.7583300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62234,0.0,0.0,1.0,0.0,1.0,1.0,0.9021899999999999
Rv2178c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Rv2179c,0.0,0.0,1.0,0.23251,0.0,0.69943,0.0,0.0,0.6384,1.0,1.0,1.0,1.0,0.16303,0.22719,0.0,0.0,0.48905,0.0,0.30301999999999996,0.63751,1.0,1.0,1.0,0.9008200000000001,1.0,0.08538,0.56812,0.0,0.34151,0.70649,0.0,1.0,0.0,0.0,0.93953,0.25111,0.7805300000000001,0.0,1.0,1.0,1.0,1.0,0.0,0.8490200000000001,1.0,1.0,0.64704,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8145100000000001,1.0,1.0,1.0,1.0,1.0,0.0,1.0
Rv2180c,0.0,0.0,0.0,0.0,0.0,0.36575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7006600000000001,0.0,0.5639,0.0,0.0,0.53681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37143000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Rv2181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44167,0.0,0.62402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4554,1.0,0.36159,0.42838999999999994,0.39185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035910000000000004,0.0,0.0,0.0,0.10178999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.5071399999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2182c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7842100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2183c,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.84983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45718000000000003,0.0,0.84529,0.41662,0.0,0.79777,0.0,0.0,0.72946,0.0,0.0,0.5825899999999999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9752700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.67301,0.0,0.0,0.0,0.05225
Rv2184c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16209,0.24554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.40763,0.0,0.47015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2185c,0.0,0.0,0.0,0.0,0.0,0.64555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.47865,0.69785,0.0,0.0,1.0,0.0,0.0,0.72336,0.0,0.0,0.28126,0.0,1.0,1.0,0.19422999999999999,0.0,1.0,0.34152,1.0,0.9950399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06861,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73555,0.0,1.0,0.0,0.0,0.9868399999999999,0.0,0.78487,0.0
Rv2186c,1.0,1.0,0.0,1.0,0.0,0.73055,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.80096,0.0,0.9729399999999999,0.5747,0.0,0.9921399999999999,0.93506,0.0,0.6466,0.0,0.0,0.64286,1.0,0.85557,0.0,0.0,0.8337399999999999,0.65077,0.9358299999999999,0.0,0.0,1.0,0.0,0.51786,0.9202100000000001,1.0,0.0,0.10238,0.0,0.0,0.0,0.0,0.0,0.85513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.8174899999999999
Rv2187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23568000000000003,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Rv2188c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2189c,0.0,0.0,0.0,0.98734,0.0,0.6914899999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.37477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1011,0.45687,0.0,0.73917,0.0,0.0,0.67266,0.66951,0.12005,0.0,0.0,0.0,1.0,0.16145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8391799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2190Ac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,0.9506700000000001,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,
Rv2190c,0.0,0.0,1.0,0.05466,0.0,0.27792,0.99316,0.0,1.0,1.0,1.0,1.0,0.0,0.4677,0.46229,0.0,0.0,0.76063,0.0,0.35917,0.48185,0.0,0.0,0.09145,0.35672,0.56612,1.0,0.31374,1.0,0.30999,1.0,0.08507,0.0,0.0,0.0,0.41335,0.1759,0.9849100000000001,1.0,1.0,0.24286999999999997,0.67523,0.6463,0.0,0.4459,0.0,0.0,1.0,1.0,0.0,0.70868,0.0,1.0,1.0,1.0,0.0855,0.0,1.0,1.0,0.0,0.0,0.0,0.70975,1.0
Rv2191,0.0,0.0,0.0,0.0,0.0,0.2793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2192c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
Rv2193,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.88256,0.9188200000000001,0.0,0.5712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7721,0.0,1.0,0.9972700000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rv2194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5332899999999999,0.0,0.0,0.8759299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
